The Chase,Future Islands,132.475,0.84,-6.227,0.7,0.758,0.0638,10.0,30.0,20.0,40.0,3
Coming Home,Leon Bridges,112.137,0.465,-6.595,0.427,0.458,0.461,20.0,0.0,46.666666666666664,33.33333333333333,2
Wishes,Beach House,74.822,0.772,-7.31,0.368,0.213,0.163,33.33333333333333,0.0,30.0,36.666666666666664,3
White Iverson,Post Malone,130.098,0.562,-7.678,0.675,0.309,0.233,3.3333333333333335,20.0,50.0,26.666666666666668,2
"""I Know Theres Gonna Be (Good Times)""",Jamie xx,89.455,0.597,-9.919,0.458,0.484,0.12,21.666666666666664,6.666666666666667,22.5,49.16666666666666,3
Loud Places,Jamie xx,109.02,0.631,-10.748,0.646,0.167,0.00462,20.833333333333332,33.33333333333333,12.5,33.33333333333333,1
L$D,A$AP Rocky,120.06,0.252,-15.086,0.598,0.0352,0.193,35.0,20.0,25.0,20.0,0
Dopeman,Vince Staples,148.04,0.442,-8.873,0.754,0.608,0.0174,10.0,26.666666666666668,43.33333333333333,20.0,2
California Nights,Best Coast,81.108,0.786,-3.626,0.294,0.118,0.000392,16.666666666666664,30.0,33.333333333333336,20.0,2
Baby,"""Ariel Pinks Haunted Graffiti""",79.638,0.656,-8.699,0.559,0.679,0.257,35.0,10.0,22.5,32.5,0
"""Aint No Love In The Heart Of The City - Single Version""","Bobby ""Blue"" Bland",92.995,0.945,-6.64,0.54,0.878,0.000145,16.666666666666664,10.0,40.0,33.33333333333333,2
Fail to Cry,Yacht Club,140.058,0.7,-6.641,0.793,0.892,0.273,20.0,20.0,20.0,40.0,3
Evil Friends (feat. Danny Brown) - Jake One Remix,Portugal. The Man,82.118,0.715,-11.164,0.549,0.777,0.374,24.166666666666664,25.0,32.5,18.333333333333332,2
Ikimiz Bir Fidaniz - Baris K Edit,Umit Aksu Orkestrasi,73.061,0.607,-10.088,0.557,0.235,0.00266,21.666666666666664,16.666666666666664,22.5,39.166666666666664,3
Sentimental Trash,Sweet Valley,120.03,0.57,-6.645,0.62,0.429,0.00525,7.5,20.0,50.0,22.5,2
Get Away,CHVRCHES,127.978,0.525,-7.685,0.882,0.267,0.00678,0.0,40.0,20.0,40.0,1
Look At Wrist,Father,125.002,0.495,-10.747,0.729,0.483,0.131,20.833333333333332,20.0,32.5,26.666666666666668,2
Our Love,Caribou,106.059,0.831,-4.664,0.857,0.259,0.00158,16.666666666666664,40.0,13.333333333333334,30.0,1
"""I Aint Trippin off Nothin""",Ezale,120.001,0.778,-5.485,0.807,0.788,0.0132,16.666666666666664,20.0,13.333333333333334,50.0,3
"""They Dont Know - Original Mix""",Disciples,124.012,0.639,-6.546,0.596,0.233,0.783,16.0,3.3333333333333335,34.0,46.666666666666664,3
Sabali,Amadou & Mariam,106.283,0.445,-12.725,0.752,0.964,0.5,20.0,10.0,30.0,40.0,3
Spooky,Dusty Springfield,109.883,0.858,-7.086,0.77,0.76,0.0106,10.0,20.0,10.0,60.0,3
Pick Up The Pieces,Average White Band,130.195,0.948,-5.626,0.506,0.934,0.727,60.0,10.0,20.0,10.0,0
Have Love Will Travel,The Sonics,105.018,0.918,-5.295,0.457,0.286,0.000313,16.666666666666664,10.0,43.33333333333333,30.0,2
Capitol,TR/ST,76.27,0.58,-8.131,0.468,0.325,0.34,24.166666666666664,10.0,22.5,43.33333333333334,3
Uncast Shadow Of A Southern Myth,Parquet Courts,169.867,0.345,-10.654,0.374,0.552,0.376,0.0,0.0,90.0,10.0,2
I Shall Be Released - Remastered,Nina Simone,80.004,0.213,-13.437,0.533,0.207,0.849,20.0,30.0,10.0,40.0,3
"""Words I Dont Remember""",How To Dress Well,82.925,0.725,-6.156,0.429,0.159,0.00502,20.0,0.0,40.0,40.0,2
To The Top,Twin Shadow,154.008,0.824,-8.569,0.683,0.918,0.0249,27.500000000000004,10.0,22.5,40.0,3
Them Changes (feat. Flying Lotus & Kamasi Washington),Thundercat,175.85,0.332,-16.471,0.303,0.41,0.00859,0.0,13.333333333333334,51.66666666666666,35.0,2
Aquafina (feat. GoldLink & Chaz French),Falcons,92.074,0.917,-4.753,0.563,0.573,0.128,6.666666666666667,50.0,23.333333333333332,20.0,1
Hot Blur,How Sad,106.005,0.849,-7.886,0.745,0.725,0.0647,20.0,20.0,20.0,40.0,3
Summer Madness,Kool & The Gang,99.407,0.745,-8.109,0.589,0.765,0.17,30.0,10.0,30.0,30.0,0
The Payback,James Brown,92.603,0.547,-11.416,0.786,0.683,0.0397,35.83333333333333,16.666666666666664,27.500000000000004,20.0,0
"""Im In Love""","""Fools Gold""",128.289,0.548,-9.682,0.734,0.724,0.0213,20.833333333333332,20.0,42.5,16.666666666666664,2
I Need You Tonight,Punkin Machine,114.047,0.676,-4.502,0.812,0.38,0.0454,16.666666666666664,40.0,13.333333333333334,30.0,1
Everybody Likes Something Good,Ify Jerry Crusade,127.978,0.525,-7.685,0.882,0.267,0.00678,0.0,40.0,20.0,40.0,1
Sugah Daddy,"""DAngelo""",125.012,0.881,-5.875,0.602,0.577,0.00462,16.666666666666664,20.0,33.333333333333336,30.0,2
International Players Anthem,Swishahouse,128.077,0.741,-3.103,0.748,0.537,0.00419,6.666666666666667,40.0,23.333333333333332,30.0,1
Swerve,ILoveMakonnen,144.005,0.814,-3.903,0.615,0.577,0.17,24.166666666666664,52.5,13.333333333333334,10.0,1
Look At Wrist,Father,116.081,0.789,-8.208,0.799,0.832,0.0604,37.5,10.0,12.5,40.0,3
Let It Happen,Tame Impala,110.815,0.776,-7.388,0.398,0.686,0.0571,20.0,6.666666666666667,30.0,43.33333333333333,3
My Way (feat. Monty),Fetty Wap,138.0,0.421,-9.015,0.688,0.623,0.723,26.666666666666668,10.0,33.33333333333333,30.0,2
Walk,Kwabs,134.009,0.581,-6.492,0.706,0.435,0.0151,13.333333333333334,36.666666666666664,30.0,20.0,1
The Magnificent Seven - Remastered,The Clash,108.003,0.98,-4.914,0.629,0.808,0.228,24.166666666666664,32.5,23.333333333333332,20.0,1
NOBO,Tijuana Panthers,99.738,0.728,-5.835,0.419,0.208,0.0142,16.666666666666664,10.0,43.33333333333333,30.0,2
The Gaudy Side of Town,Gayngs,199.987,0.632,-6.884,0.571,0.943,0.252,27.500000000000004,10.0,20.0,42.5,3
U Mad,Vic Mensa,129.948,0.793,-5.332,0.698,0.454,0.123,6.666666666666667,40.0,13.333333333333334,40.0,1
Slumlord,Neon Indian,130.025,0.773,-4.722,0.763,0.343,0.00705,16.666666666666664,40.0,13.333333333333334,30.0,1
Leave A Trace,CHVRCHES,129.657,0.769,-7.032,0.511,0.818,0.181,30.0,10.0,20.0,40.0,3
Willing & Able,Disclosure,108.212,0.813,-5.78,0.506,0.844,0.378,30.0,10.0,40.0,20.0,2
White Girl,Shy Glizzy,137.047,0.384,-11.315,0.49,0.47,0.438,25.0,0.0,65.0,10.0,2
Maneuvering,ILoveMakonnen,177.13,0.868,-2.685,0.251,0.599,0.488,8.5,68.33333333333333,12.5,10.666666666666666,1
Be My Baby,The Ronettes,135.917,0.682,-7.416,0.44,0.626,0.681,46.666666666666664,0.0,33.333333333333336,20.0,0
"""Why Dont They Let Us Fall in Love""",The Ronettes,128.487,0.494,-11.662,0.692,0.961,0.346,38.5,25.666666666666664,25.83333333333333,10.0,0
Will You Love Me Tomorrow,The Shirelles,121.451,0.783,-5.191,0.786,0.968,0.723,30.0,60.0,10.0,0.0,1
One Fine Day,The Chiffons,93.287,0.531,-10.113,0.661,0.672,0.141,10.833333333333332,30.0,42.5,16.666666666666664,2
"""Hes So Fine - 2000 Digital Remaster""",The Chiffons,89.455,0.597,-9.919,0.458,0.484,0.12,21.666666666666664,6.666666666666667,22.5,49.16666666666666,3
Then He Kissed Me,The Crystals,123.997,0.597,-6.59,0.751,0.159,0.0659,13.333333333333334,16.666666666666664,20.0,50.0,3
"""Its My Party""",Lesley Gore,134.969,0.621,-8.132,0.903,0.553,0.00302,17.5,40.0,2.5,40.0,1
Please Mr. Postman,The Marvelettes,190.05,0.717,-5.738,0.618,0.603,0.00256,6.666666666666667,20.0,43.33333333333333,30.0,2
Fiesta - Remix,Bomba Estéreo,148.075,0.873,-3.803,0.746,0.817,0.0244,6.666666666666667,40.0,23.333333333333332,30.0,1
"""Queens Speech 4""",Lady Leshurr,125.008,0.483,-7.797,0.888,0.226,0.013,0.0,36.666666666666664,33.33333333333333,30.0,1
"""I Know Theres Gonna Be (Good Times)""",Jamie xx,128.044,0.645,-6.24,0.443,0.139,0.0127,17.5,0.0,40.0,42.5,3
With That (feat. Duke),Young Thug,87.969,0.88,-2.01,0.576,0.514,0.0208,6.666666666666667,40.0,33.333333333333336,20.0,1
Hotline Bling,Drake,160.043,0.912,-3.331,0.695,0.59,0.000758,6.666666666666667,40.0,23.333333333333332,30.0,1
679 (feat. Remy Boyz),Fetty Wap,209.686,0.449,-9.271,0.462,0.773,0.674,56.666666666666664,0.0,23.333333333333332,20.0,0
Trap Queen,Fetty Wap,105.004,0.741,-5.345,0.525,0.294,0.0153,16.666666666666664,20.0,33.333333333333336,30.0,2
No Type,Rae Sremmurd,107.998,0.661,-6.111,0.401,0.166,0.0129,17.5,0.0,40.0,42.5,3
Chasing Heaven,Bassnectar,105.988,0.644,-6.182,0.735,0.862,0.0215,13.333333333333334,26.666666666666668,20.0,40.0,3
Speakerbox (feat. Lafa Taylor),Bassnectar,131.958,0.419,-6.602,0.746,0.225,0.0426,10.0,26.666666666666668,33.33333333333333,30.0,2
"""Movin Bass - GTA Remix""",Rick Ross,143.064,0.643,-8.904,0.547,0.194,0.0551,21.666666666666664,16.666666666666664,22.5,39.166666666666664,3
Danger and Dread,Brown Bird,130.11,0.509,-6.602,0.777,0.345,0.0414,23.333333333333332,16.666666666666664,30.0,30.0,2
Midnight City,M83,92.005,0.628,-7.882,0.704,0.654,0.0626,23.333333333333332,16.666666666666664,20.0,40.0,3
Water No Get Enemy - Edit,Fela Kuti,99.977,0.642,-5.206,0.558,0.482,7.19e-05,14.166666666666666,20.0,33.333333333333336,32.5,2
Pyramids,Frank Ocean,138.035,0.462,-7.776,0.928,0.886,0.0795,10.0,30.0,23.333333333333332,36.666666666666664,3
Hercules Theme,Hercules & Love Affair,172.035,0.577,-6.446,0.749,0.459,0.0984,3.3333333333333335,36.666666666666664,30.0,30.0,1
Rewind,Kelela,133.301,0.881,-5.758,0.789,0.647,0.108,16.666666666666664,20.0,13.333333333333334,50.0,3
"""My Sub (Pt. 2: The Jackin) - Album Version (Edited)""",Big K.R.I.T.,136.019,0.839,-4.141,0.944,0.892,0.00919,0.0,60.0,10.0,30.0,1
Kush,Lil Wayne,146.747,0.795,-4.579,0.729,0.856,0.354,2.5,45.0,32.5,20.0,1
Magnets,Disclosure,162.046,0.776,-6.299,0.769,0.464,0.00109,10.0,20.0,20.0,50.0,3
"""Dont Move""",Phantogram,116.635,0.383,-13.661,0.863,0.331,0.0561,15.0,36.666666666666664,23.333333333333332,25.0,1
Pussy,Brazilian Girls,122.032,0.862,-7.016,0.763,0.875,0.232,20.0,20.0,10.0,50.0,3
Black Mags,The Cool Kids,168.039,0.635,-8.412,0.772,0.6,0.937,17.5,10.0,2.5,70.0,3
Stay Fly - Explicit Album Version,Three 6 Mafia,150.102,0.841,-6.31,0.264,0.716,1.94e-05,33.33333333333333,0.0,36.666666666666664,30.0,2
Sippin On Some Syrup,Three 6 Mafia,149.97,0.77,-6.954,0.633,0.329,0.284,33.33333333333333,10.0,20.0,36.666666666666664,3
"""Poppin My Collar - feat. Project Pat - Explicit""",Three 6 Mafia,153.547,0.292,-12.977,0.654,0.103,0.0962,35.0,26.666666666666668,13.333333333333334,25.0,0
"""Sittin Sidewayz - feat. Big Pokey Explicit""",Paul Wall,140.943,0.583,-6.434,0.726,0.491,0.334,23.333333333333332,0.0,36.666666666666664,40.0,3
Gold and a Pager,The Cool Kids,122.967,0.638,-4.968,0.855,0.412,0.0648,16.666666666666664,20.0,23.333333333333332,40.0,3
Smell Yo D*ck,Riskay,146.003,0.431,-7.893,0.704,0.346,0.185,10.0,20.0,43.33333333333333,26.666666666666668,2
Endless Rhythm,Baio,128.128,0.179,-10.866,0.658,0.191,0.689,30.0,20.0,10.0,40.0,3
Demon,Shamir,142.053,0.833,-4.982,0.502,0.596,0.000472,6.666666666666667,30.0,33.333333333333336,30.0,2
Nothing Ever Happened,Deerhunter,131.984,0.675,-6.224,0.776,0.271,0.00196,10.0,20.0,20.0,50.0,3
"""Oh My Darling Dont Meow (Just Blaze Remix)""",Run The Jewels,95.98,0.848,-6.246,0.739,0.875,0.0227,10.0,30.0,20.0,40.0,3
River,Ibeyi,119.992,0.739,-9.089,0.777,0.202,0.00212,27.500000000000004,20.0,22.5,30.0,3
The Buzz (feat. Mataya & Young Tapz),Hermitude,110.034,0.766,-5.974,0.796,0.558,0.0742,16.666666666666664,20.0,13.333333333333334,50.0,3
All Day,Kanye West,114.812,0.41,-8.735,0.735,0.164,0.19,10.0,20.0,53.333333333333336,16.666666666666664,2
Blood On the Money,Future,131.023,0.582,-10.65,0.556,0.508,0.188,21.666666666666664,20.0,42.5,15.833333333333332,2
River,Leon Bridges,112.137,0.465,-6.595,0.427,0.458,0.461,20.0,0.0,46.666666666666664,33.33333333333333,2
Trust Me Danny,ILoveMakonnen,100.025,0.808,-9.159,0.566,0.744,0.0107,24.166666666666664,16.666666666666664,22.5,36.666666666666664,3
Big Rings,Drake,115.004,0.708,-7.217,0.753,0.434,0.0496,10.0,20.0,10.0,60.0,3
Annie,Neon Indian,93.987,0.764,-5.279,0.785,0.96,0.149,16.666666666666664,20.0,13.333333333333334,50.0,3
Acamar,Frankey,109.508,0.602,-7.655,0.487,0.2,0.0685,14.166666666666666,16.666666666666664,30.0,39.166666666666664,3
Alright,Kendrick Lamar,139.96,0.446,-8.49,0.59,0.323,0.489,32.666666666666664,0.0,40.0,27.333333333333332,2
Know Yourself,Drake,108.99,0.758,-7.859,0.644,0.758,0.000259,10.0,26.666666666666668,30.0,33.33333333333333,3
Deicide,Crystal Castles,150.058,0.657,-7.172,0.704,0.813,0.217,23.333333333333332,16.666666666666664,20.0,40.0,3
Coming Home,Leon Bridges,99.915,0.43,-8.44,0.844,0.37,0.0503,10.0,46.666666666666664,23.333333333333332,20.0,1
Hercules Theme 2014,Hercules & Love Affair,130.021,0.862,-4.736,0.717,0.52,0.00689,6.666666666666667,60.0,3.3333333333333335,30.0,1
Forever,Majid Jordan,104.89,0.68,-4.685,0.584,0.322,0.0109,6.666666666666667,50.0,23.333333333333332,20.0,1
Next to You,Poolside,110.325,0.806,-9.542,0.586,0.202,0.0246,24.166666666666664,16.666666666666664,22.5,36.666666666666664,3
Papi Pacify,FKA twigs,112.006,0.84,-6.28,0.648,0.568,0.00414,20.0,10.0,40.0,30.0,2
Magnolia,Young & Sick,123.918,0.79,-7.938,0.558,0.427,0.0357,16.666666666666664,16.666666666666664,30.0,36.666666666666664,3
Dark Matter,Feathers,100.005,0.942,-4.336,0.574,0.395,0.0815,6.666666666666667,50.0,23.333333333333332,20.0,1
Callie (feat. Vic Mensa),Donnie Trumpet,68.456,0.593,-4.34,0.5,0.329,0.141,6.666666666666667,50.0,23.333333333333332,20.0,1
Wu-Tang Forever,Drake,142.007,0.686,-5.817,0.785,0.965,0.101,16.666666666666664,20.0,13.333333333333334,50.0,3
Fame (2007 Remastered),David Bowie,110.997,0.637,-5.364,0.8,0.877,0.0131,26.666666666666668,10.0,13.333333333333334,50.0,3
We Dem Boyz,Wiz Khalifa,153.027,0.784,-5.004,0.246,0.176,0.0107,31.666666666666664,10.0,28.333333333333332,30.0,0
Ego Free Sex Free,Autre Ne Veut,123.963,0.732,-6.956,0.86,0.672,0.00963,10.0,20.0,10.0,60.0,3
Her Fantasy,Matthew Dear,122.044,0.826,-7.967,0.624,0.857,0.0292,10.0,16.666666666666664,40.0,33.33333333333333,2
Little People (Black City),Matthew Dear,127.158,0.778,-4.225,0.454,0.704,0.00998,6.666666666666667,30.0,43.33333333333333,20.0,2
Confess To Me,Disclosure,100.878,0.385,-11.125,0.518,0.262,0.64,35.0,0.0,55.00000000000001,10.0,2
Let Me Show You Love,Cut Copy,128.024,0.901,-5.398,0.774,0.77,0.0414,16.666666666666664,20.0,13.333333333333334,50.0,3
New Slaves,Kanye West,113.682,0.632,-5.569,0.548,0.535,0.0126,14.166666666666666,20.0,33.333333333333336,32.5,2
Sexy Socialite,Chromeo,176.057,0.878,-5.767,0.552,0.598,0.0585,16.666666666666664,20.0,33.333333333333336,30.0,2
Okay,Holy Ghost!,100.262,0.94,-2.935,0.695,0.345,0.019,6.666666666666667,40.0,23.333333333333332,30.0,1
Weight,Mikal Cronin,115.001,0.477,-7.893,0.629,0.375,0.0299,0.0,37.5,42.5,20.0,2
When A Fire Starts To Burn,Disclosure,97.967,0.445,-7.202,0.312,0.272,0.365,10.0,0.0,65.0,25.0,2
When A Fire Starts To Burn - Midland Remix,Disclosure,90.053,0.436,-4.816,0.43,0.217,0.17,8.666666666666668,32.0,59.33333333333333,0.0,2
Fake Tales Of San Francisco,Arctic Monkeys,152.455,0.872,-7.356,0.226,0.265,0.000252,28.333333333333332,10.0,21.666666666666664,40.0,3
Billie Holiday,Warpaint,120.286,0.907,-6.571,0.312,0.114,0.0361,30.0,0.0,30.0,40.0,3
Goody Two Shoes,Duck Sauce,95.07,0.582,-7.414,0.539,0.245,0.00818,14.166666666666666,26.666666666666668,40.0,19.166666666666664,2
The Wire,HAIM,182.126,0.878,-0.307,0.698,0.821,0.613,20.0,50.0,30.0,0.0,1
Awake,Tycho,79.576,0.202,-17.179,0.763,0.738,0.75,30.0,20.0,0.0,50.0,3
Man I Need,Jagwar Ma,150.067,0.936,-6.365,0.568,0.791,0.064,16.666666666666664,10.0,40.0,33.33333333333333,2
N.O. Bounce,Big Freedia,118.276,0.71,-6.925,0.552,0.206,0.00164,6.666666666666667,16.666666666666664,30.0,46.666666666666664,3
Now Is Not The Time,CHVRCHES,145.014,0.894,-5.0,0.604,0.901,0.0212,6.666666666666667,30.0,33.333333333333336,30.0,2
No Rest For The Wicked,Lykke Li,140.086,0.545,-8.536,0.737,0.443,0.0855,20.833333333333332,20.0,42.5,16.666666666666664,2
Holdin On,Flume,120.894,0.614,-7.176,0.772,0.96,0.0429,13.333333333333334,16.666666666666664,10.0,60.0,3
Rocking Chair,The Districts,116.392,0.506,-8.742,0.567,0.358,0.00731,7.5,20.0,56.785714285714285,15.714285714285714,2
Marriage,Gold Panda,119.934,0.588,-6.603,0.817,0.468,0.000467,10.0,30.0,20.0,40.0,3
Ride On / Right On,Phosphorescent,144.084,0.912,-1.157,0.767,0.498,0.0411,6.666666666666667,40.0,23.333333333333332,30.0,1
GodLovesUgly,Atmosphere,120.986,0.895,-8.102,0.77,0.68,0.000195,20.0,10.0,30.0,40.0,3
New York City,Christopher Owens,106.739,0.913,-9.091,0.717,0.962,0.32,27.500000000000004,0.0,32.5,40.0,3
Moving to the Left,Woods,96.064,0.578,-6.205,0.71,0.348,0.371,13.333333333333334,0.0,36.666666666666664,50.0,3
"""All These Things That Ive Done""",The Killers,92.215,0.799,-3.641,0.542,0.421,0.00471,6.666666666666667,40.0,33.333333333333336,20.0,1
Junk of the Heart (Happy),The Kooks,126.536,0.776,-5.293,0.583,0.782,0.827,30.0,22.5,27.500000000000004,20.0,0
When The Night Falls - feat. Solange Knowles,Chromeo,107.826,0.548,-7.393,0.727,0.929,0.0628,3.3333333333333335,26.666666666666668,50.0,20.0,2
Mercy,Kanye West,173.954,0.782,-6.769,0.45,0.222,0.00919,26.666666666666668,6.666666666666667,30.0,36.666666666666664,3
"""Dont You Evah""",Spoon,126.005,0.927,-7.446,0.592,0.326,1.42e-05,16.666666666666664,16.666666666666664,30.0,36.666666666666664,3
We Exist,Arcade Fire,171.893,0.681,-4.104,0.415,0.364,0.385,12.5,55.00000000000001,22.5,10.0,1
Le Goudron (Edit),YACHT,123.973,0.836,-7.682,0.466,0.0517,7.7e-05,26.666666666666668,16.666666666666664,20.0,36.666666666666664,3
Double Bubble Trouble,M.I.A.,135.95,0.744,-3.484,0.901,0.593,0.105,6.666666666666667,40.0,23.333333333333332,30.0,1
Careless,Dusky,123.039,0.988,-4.398,0.702,0.617,0.38,2.5,45.0,32.5,20.0,1
Look at You,George McCrae,108.066,0.843,-7.416,0.583,0.411,0.119,16.666666666666664,16.666666666666664,30.0,36.666666666666664,3
How Did I Get Here,ODESZA,129.952,0.586,-9.414,0.6,0.205,0.0112,21.666666666666664,36.666666666666664,22.5,19.166666666666664,1
Black Out Days,Phantogram,120.011,0.706,-6.212,0.786,0.313,0.251,20.0,20.0,20.0,40.0,3
Bang! Bang!,Joe Cuba,149.988,0.821,-7.442,0.512,0.402,0.0696,16.666666666666664,16.666666666666664,30.0,36.666666666666664,3
"""Every 1s A Winner - Single Version""",Hot Chocolate,149.724,0.418,-14.374,0.805,0.966,0.459,10.0,20.0,40.0,30.0,2
Unbound,Cathedrals,80.004,0.213,-13.437,0.533,0.207,0.849,20.0,30.0,10.0,40.0,3
Operate,ASTR,135.406,0.75,-10.457,0.731,0.639,0.0862,27.500000000000004,10.0,22.5,40.0,3
Blood On The Leaves,Kanye West,99.991,0.724,-7.53,0.85,0.552,0.000226,10.0,20.0,10.0,60.0,3
Come Save Me,Jagwar Ma,109.455,0.618,-11.31,0.617,0.448,0.0176,21.666666666666664,26.666666666666668,12.5,39.166666666666664,3
Hannah Montana,Migos,122.065,0.617,-4.516,0.788,0.128,0.0448,16.666666666666664,40.0,13.333333333333334,30.0,1
High School Lover,Cayucas,140.012,0.796,-6.179,0.621,0.279,0.0107,20.0,10.0,40.0,30.0,2
They Come in Gold,Shabazz Palaces,120.368,0.528,-10.666,0.818,0.896,0.377,27.500000000000004,40.0,17.5,15.0,1
Tides of Neptune,Virgo,122.901,0.889,-7.623,0.88,0.863,0.19,10.0,30.0,10.0,50.0,3
