i,j,survey_track,rec_track,rankvalue_a,rankvalue_l,rankvalue
2,10,1fLlRApgzxWweF1JTf8yM5,1XSJ3mgsnkT9DnhbXl29uf,3.4547903054608304,3.931299398495415,3.6930448519781227
2,11,1fLlRApgzxWweF1JTf8yM5,5Gfrwqe12AAmQjCVuSBktn,3.4389426492162656,3.9247344272161127,3.681838538216189
2,12,1fLlRApgzxWweF1JTf8yM5,7w21gSRNmF17ikI4ovMe6C,3.409089926626444,3.923084938968086,3.666087432797265
2,13,1fLlRApgzxWweF1JTf8yM5,7BxQJTzBjhfpx8PVT1qASg,3.387123927587996,3.9210505221282457,3.654087224858121
2,14,1fLlRApgzxWweF1JTf8yM5,6QHX9Nk5NOTsxrCb7HaA7D,3.3380678144299867,3.9207857213840933,3.6294267679070398
2,15,1fLlRApgzxWweF1JTf8yM5,6mCjOSXkABONouTVa6PQOy,3.330455499859053,3.919410244944145,3.6249328724015992
2,16,1fLlRApgzxWweF1JTf8yM5,16fyms9ErePYphYe6baPVF,3.30481335886105,3.9168485896363063,3.610830974248678
2,17,1fLlRApgzxWweF1JTf8yM5,79oQb66jALYYKX1hn4qs4p,3.3046749961769213,3.9147868828657257,3.6097309395213237
2,18,1fLlRApgzxWweF1JTf8yM5,6cAx41vDIMSjtXLZEowJLa,3.2985335732488585,3.912897383550924,3.6057154783998913
2,19,1fLlRApgzxWweF1JTf8yM5,55cz2QhGxrZoiUtddTi0w2,3.2858229205695646,3.91202234713961,3.5989226338545874
2,20,1fLlRApgzxWweF1JTf8yM5,5zV1ayoFVbabKpQq0Lqzrg,3.283308838784164,3.9102969449020497,3.5968028918431068
3,1,1pSIQWMFbkJ5XvwgzKfeBv,0X5REyeiMlUl1YJqsjXW3w,3.0209284911648626,3.98586176603552,3.503395128600191
3,2,1pSIQWMFbkJ5XvwgzKfeBv,0mDC5smPSHZGEu3h6WBNeV,3.0090804571281318,3.984979078658722,3.4970297678934266
3,3,1pSIQWMFbkJ5XvwgzKfeBv,6IEc8l3p6Z5OBLMFg6Z2V1,2.989087160766953,3.9768496203252974,3.4829683905461253
3,4,1pSIQWMFbkJ5XvwgzKfeBv,6sMtVUI236JPomVwbp0fSB,2.95625883256002,3.9647599656824175,3.460509399121219
3,5,1pSIQWMFbkJ5XvwgzKfeBv,1yHT3W5EKcrSuh2MZ89Aor,2.915814212306275,3.9617925307196975,3.438803371512986
3,6,1pSIQWMFbkJ5XvwgzKfeBv,3y34Ro7gOFpYEv41RbBLHt,2.86211914902578,3.9575886603851114,3.4098539047054457
3,7,1pSIQWMFbkJ5XvwgzKfeBv,5vTAFtqBBWKQjmzhMcdTiy,2.8176935726507986,3.9493392295579306,3.3835164011043646
3,8,1pSIQWMFbkJ5XvwgzKfeBv,1Hle8Xb0v0CE4xJR8Ezr89,2.8030590444725245,3.9467510861265613,3.3749050652995427
3,9,1pSIQWMFbkJ5XvwgzKfeBv,3bJ2sQrc2PPHkhAOu2Lx3S,2.7775898829876624,3.9462458943595182,3.3619178886735903
3,10,1pSIQWMFbkJ5XvwgzKfeBv,1iUcKIj6Bto9W6Ifa13SaY,2.768925975064388,3.946159214604013,3.3575425948342006
3,11,1pSIQWMFbkJ5XvwgzKfeBv,3GnPPHzsyJcuIkXNMFg8CV,2.7675524641389377,3.9423185391661364,3.354935501652537
3,12,1pSIQWMFbkJ5XvwgzKfeBv,1SH9WY0eACGHxtrmW3QAn1,2.767103897724855,3.9268231467768295,3.3469635222508423
3,13,1pSIQWMFbkJ5XvwgzKfeBv,07KoMN1XZRWx6kmHPwFGxo,2.765712695121267,3.9199301580245023,3.3428214265728844
3,14,1pSIQWMFbkJ5XvwgzKfeBv,6mvUEZjOYQ5QbXlWv9KQ4Y,2.759976352401193,3.9165854113940353,3.338280881897614
3,15,1pSIQWMFbkJ5XvwgzKfeBv,64Tp4KN5U5rtqrasP5a7FH,2.752346773644615,3.910122197727992,3.331234485686304
3,16,1pSIQWMFbkJ5XvwgzKfeBv,6RQy8j94xIPJX8IC1QLF8j,2.733504053561425,3.9093124516029616,3.3214082525821933
3,17,1pSIQWMFbkJ5XvwgzKfeBv,41sjzdjScVwnxnxADElts6,2.7258519902886196,3.9089300603230615,3.3173910253058407
3,18,1pSIQWMFbkJ5XvwgzKfeBv,7HPrIdcw3ZbqOVCZnr0zIs,2.7070757012077196,3.9086553651445515,3.3078655331761357
3,19,1pSIQWMFbkJ5XvwgzKfeBv,4nym6VwN5oH6YXYwIiNgJA,2.7025360719973914,3.907735362260623,3.3051357171290072
3,20,1pSIQWMFbkJ5XvwgzKfeBv,2G6HrgZpsMhPPv0dS6wYZ8,2.702263424750164,3.9064948201968765,3.30437912247352
4,1,1UMJ5XcJPmH6ZbIRsCLY5F,6IeoP4qHTVbygPaIGNLNQt,3.0740007987667215,4.040097084997922,3.5570489418823215
4,2,1UMJ5XcJPmH6ZbIRsCLY5F,1FV0GhHQdhZsWiuBKGMplw,2.9091917763185937,4.0327351399469356,3.470963458132765
4,3,1UMJ5XcJPmH6ZbIRsCLY5F,3x4bEEBmXEZUtFiTpXAygx,2.800478213847076,4.0266033212527255,3.4135407675499008
4,4,1UMJ5XcJPmH6ZbIRsCLY5F,14Zkkd1eYP3pcNPwLAZikf,2.7084950700153456,4.005511977296967,3.3570035236561564
4,5,1UMJ5XcJPmH6ZbIRsCLY5F,75Ec5QN7QaEPWDy6Rd2xE1,2.618815342924451,4.002480541265009,3.31064794209473
4,6,1UMJ5XcJPmH6ZbIRsCLY5F,4B208pKDVh0ScvZpAdkH8X,2.5582716183139764,3.996579788466657,3.2774257033903167
4,7,1UMJ5XcJPmH6ZbIRsCLY5F,6MZSOZ9YGuKilDeGNnqjGy,2.5135060770845112,3.9944280689451848,3.2539670730148478
4,8,1UMJ5XcJPmH6ZbIRsCLY5F,2gxqozTaq2NYylvS8jd57G,2.4761649559613605,3.9896308397731715,3.2328978978672662
4,9,1UMJ5XcJPmH6ZbIRsCLY5F,3y79WWh3FyK0bW7xEGNmGa,2.4730563456877497,3.988147658699463,3.2306020021936064
4,10,1UMJ5XcJPmH6ZbIRsCLY5F,2e2ODYnQs9b5WHzAfx7fmz,2.4704454072219573,3.98586176603552,3.2281535866287383
4,11,1UMJ5XcJPmH6ZbIRsCLY5F,3pWgMi7462TIWqnNTAqpNc,2.393748538300253,3.982880290616893,3.188314414458573
4,12,1UMJ5XcJPmH6ZbIRsCLY5F,72gqIretiKRMTWBbWwWVXR,2.388496067298293,3.9739863176217995,3.181241192460046
4,13,1UMJ5XcJPmH6ZbIRsCLY5F,5cepAtqnEQ6yVG6088zMMu,2.383181126430129,3.9703361853099994,3.1767586558700645
4,14,1UMJ5XcJPmH6ZbIRsCLY5F,41tlnwdeEb2S5ufTu7FQm9,2.3526252355965136,3.97011667977071,3.1613709576836118
4,15,1UMJ5XcJPmH6ZbIRsCLY5F,0wzPHTgOtFIDhk2rD3Au4x,2.351181429134924,3.966458907578049,3.1588201683564865
4,16,1UMJ5XcJPmH6ZbIRsCLY5F,1uqukhK8JUrjBnbxB9KlS2,2.3504805164581852,3.9650509796925086,3.157765748075347
4,17,1UMJ5XcJPmH6ZbIRsCLY5F,15stquSTzv5rORSpjhq9ve,2.3324310075932657,3.9621695311889074,3.1473002693910868
4,18,1UMJ5XcJPmH6ZbIRsCLY5F,7MzPaOW9KfjLF9vXiZtdnj,2.330116405388228,3.9611490497884505,3.1456327275883393
4,19,1UMJ5XcJPmH6ZbIRsCLY5F,4FMxywpaDTmFPhEYarTFOg,2.298502144094221,3.959003884008325,3.1287530140512727
4,20,1UMJ5XcJPmH6ZbIRsCLY5F,3z3AsD4yljn1qwvSOvRRMh,2.2854219443413686,3.955060774251486,3.1202413592964273
5,1,2W2eaLVKv9NObcLXlYRZZo,6WNB8NvbbhCPhk9Qlr31VX,1.384107731000053,1.670290064296597,1.5271988976483248
5,2,2W2eaLVKv9NObcLXlYRZZo,0ZORsRVhyIg7XlzgN6dVcV,1.3138608171149917,1.6634747427232566,1.4886677799191241
5,3,2W2eaLVKv9NObcLXlYRZZo,5qAaYMahTumxvF9LuelRtc,1.312091417972242,1.6631921724567869,1.4876417952145145
5,4,2W2eaLVKv9NObcLXlYRZZo,4wh0E9OwMCxcaIKTg0Mts9,1.3091329896695334,1.6523870306642514,1.4807600101668923
5,5,2W2eaLVKv9NObcLXlYRZZo,19mR38avjtoRssdk70QlJM,1.3009671346709444,1.6468973292171092,1.4739322319440267
5,6,2W2eaLVKv9NObcLXlYRZZo,237RDWxnOvuZ79af6lSZi4,1.2758654319532543,1.6433004793515575,1.4595829556524058
5,7,2W2eaLVKv9NObcLXlYRZZo,1FaRPrUhpdI0yRITecTbLc,1.2730147971113497,1.642476239209083,1.4577455181602164
5,8,2W2eaLVKv9NObcLXlYRZZo,4tj6uekOEtNOqJJ8BpBP74,1.2682659541056265,1.6423780667183352,1.4553220104119808
5,9,2W2eaLVKv9NObcLXlYRZZo,4olNBNSYB0jknut4nO3GvY,1.265646151581815,1.6421583361008214,1.453902243841318
5,10,2W2eaLVKv9NObcLXlYRZZo,6G7URf5rGe6MvNoiTtNEP7,1.2559395561893592,1.6418778140901318,1.4489086851397455
5,11,2W2eaLVKv9NObcLXlYRZZo,2Du2E8WxSbBNEU0jd9sCCO,1.253534518406167,1.64160079044731,1.4475676544267384
5,12,2W2eaLVKv9NObcLXlYRZZo,4zVqWUET8JgoDHwmWrYP45,1.2459532492286651,1.6414411703789278,1.4436972098037963
5,13,2W2eaLVKv9NObcLXlYRZZo,5talhpNE8YKyjR2NyBnDqM,1.245323860265497,1.6403065504601675,1.4428152053628323
5,14,2W2eaLVKv9NObcLXlYRZZo,6WEsbAAKeg9LjqmYkdFXtc,1.2395312429854315,1.6391724910769674,1.4393518670311995
5,15,2W2eaLVKv9NObcLXlYRZZo,7pDHM9huHHpRc9CrxZElsW,1.2360745631950625,1.6383879998063262,1.4372312815006945
5,16,2W2eaLVKv9NObcLXlYRZZo,2QXBh408EhthzKXKO8Lbqk,1.2330465141930176,1.6368698471174281,1.4349581806552227
5,17,2W2eaLVKv9NObcLXlYRZZo,0cGM5N57Jm8RxnWqrf8VWE,1.2309535050880998,1.6351775105513642,1.433065507819732
5,18,2W2eaLVKv9NObcLXlYRZZo,5noQJkpVfHt2D4df2GXieV,1.2275684705120022,1.633233872149081,1.4304011713305416
5,19,2W2eaLVKv9NObcLXlYRZZo,7ubIeT81utrNEkEy9Iaeqo,1.2194318935566826,1.6321435630690186,1.4257877283128506
5,20,2W2eaLVKv9NObcLXlYRZZo,5uARhdcnGgFIC2uijiEhXn,1.2180305726008904,1.6321353903262503,1.4250829814635704
6,1,3S0OXQeoh0w6AY8WQVckRW,1EzrEOXmMH3G43AXT1y7pA,4.999985206516211,3.9902128905961294,4.49509904855617
6,2,3S0OXQeoh0w6AY8WQVckRW,732iQF09gPlc32IlBGoXvv,3.529673626437916,3.9417113116010407,3.7356924690194786
6,3,3S0OXQeoh0w6AY8WQVckRW,5KsLlcmWDoHUoJFzRw14wD,3.5281277335878745,3.9356169483687413,3.731872340978308
6,4,3S0OXQeoh0w6AY8WQVckRW,5Y4KPoGudwsnrNWtWXrcSi,3.5151464221887347,3.9303829771689496,3.722764699678842
6,5,3S0OXQeoh0w6AY8WQVckRW,1nBpOzhk48RP7WNT2OOw9W,3.45392765099015,3.925016502582212,3.6894720767861813
6,6,3S0OXQeoh0w6AY8WQVckRW,60wtmXbcX9SBhdOe0koasN,3.402013783357116,3.9224833470109437,3.6622485651840297
6,7,3S0OXQeoh0w6AY8WQVckRW,4CszVFNslX9JLvjVPTeqaW,3.3902694685433437,3.9186632730229305,3.654466370783137
6,8,3S0OXQeoh0w6AY8WQVckRW,24Yy3FTpcOkcAbpzRKIFjw,3.372652899336513,3.9099770210720406,3.6413149602042765
6,9,3S0OXQeoh0w6AY8WQVckRW,6i7ZCerJICjhpbisBz1Lw4,3.1570884745914096,3.9091788477413965,3.533133661166403
6,10,3S0OXQeoh0w6AY8WQVckRW,37AgQTDcQzUYPGVmwvAjdC,3.1392739408803187,3.902367421652433,3.520820681266376
6,11,3S0OXQeoh0w6AY8WQVckRW,6b6liLOZhXdOfFBFVN5KNK,3.138923351912275,3.9012051748415555,3.5200642633769155
6,12,3S0OXQeoh0w6AY8WQVckRW,2PrZtwwm4jY8mtGLoEmvGY,3.118622924771992,3.8988140594766962,3.508718492124344
6,13,3S0OXQeoh0w6AY8WQVckRW,5jyyPsIGM2yqkZN9R3TmvN,3.1052047338797384,3.8944281027803385,3.499816418330038
6,14,3S0OXQeoh0w6AY8WQVckRW,5J6OJUHDoj76LWL1N7j3dj,3.0696189301600385,3.894117585334656,3.4818682577473474
6,15,3S0OXQeoh0w6AY8WQVckRW,2MMaZgDipxi3ijWeGgVgAR,3.0668724491660013,3.889946661973724,3.4784095555698626
6,16,3S0OXQeoh0w6AY8WQVckRW,1LM6t24SjQr2bJHqeGIR4U,3.0490743151877595,3.8875137870907177,3.468294051139239
6,17,3S0OXQeoh0w6AY8WQVckRW,5C8tnqzEmG6g6axX4KoKYO,3.0450516590491032,3.8869636458193173,3.46600765243421
6,18,3S0OXQeoh0w6AY8WQVckRW,5P1vipFCNi7SiOEVGqCc3s,3.038204803260152,3.8840757216452646,3.4611402624527083
6,19,3S0OXQeoh0w6AY8WQVckRW,41CgzGD7xlgnJe14R4cqkL,3.030277934032855,3.88396217005404,3.4571200520434475
6,20,3S0OXQeoh0w6AY8WQVckRW,1wwCsgg0Uv6hsSUEL2jFwL,3.0241878534707336,3.8817032205850817,3.4529455370279076
7,1,3wF0zyjQ6FKLK4vFxcMojP,4tOmFSoQA9ji8lTxAbbvq1,1.7611170202286308,2.4338818578079318,2.0974994390182813
7,2,3wF0zyjQ6FKLK4vFxcMojP,51Bpjq1BdQlS3V852vJCw7,1.7403127220386947,2.3732874084612887,2.0568000652499916
7,3,3wF0zyjQ6FKLK4vFxcMojP,6tsOcBnaKgzK22yEiqRh8P,1.7244285504127732,2.342479196403456,2.0334538734081145
7,4,3wF0zyjQ6FKLK4vFxcMojP,2LTsMWvkzisfOjwlWo8KZE,1.7133390678541829,2.3394755605587134,2.0264073142064483
7,5,3wF0zyjQ6FKLK4vFxcMojP,7bdYxWPCs46dQ0XLwySOyv,1.7038963405124432,2.3391431146347124,2.021519727573578
7,6,3wF0zyjQ6FKLK4vFxcMojP,6xgqL1OGWgeWkVDmUDv3fR,1.6260331266480037,2.3375917386873923,1.981812432667698
7,7,3wF0zyjQ6FKLK4vFxcMojP,5dHMrmmUy4CoarORtGkNCh,1.6047405254965583,2.3372689046207427,1.9710047150586505
7,8,3wF0zyjQ6FKLK4vFxcMojP,3z3AsD4yljn1qwvSOvRRMh,1.5943584774069195,2.3367631306428347,1.965560804024877
7,9,3wF0zyjQ6FKLK4vFxcMojP,7jYeTVaSlUNwpSoEEzMLXf,1.5931243754782256,2.330573926393119,1.9618491509356724
7,10,3wF0zyjQ6FKLK4vFxcMojP,3vzT5SNVL3vaDeAgnG9QhF,1.5627116857722896,2.3258050697173456,1.9442583777448177
7,11,3wF0zyjQ6FKLK4vFxcMojP,3pWgMi7462TIWqnNTAqpNc,1.5586719805622349,2.3252657133230583,1.9419688469426466
7,12,3wF0zyjQ6FKLK4vFxcMojP,3lFWMQjk403WVbstfxtscV,1.5251665298860395,2.324433599270145,1.9248000645780923
7,13,3wF0zyjQ6FKLK4vFxcMojP,7hMKblQ8PFmACSulYElau6,1.5088239920177011,2.324291687227509,1.9165578396226048
7,14,3wF0zyjQ6FKLK4vFxcMojP,7eCKCUTLW3SFgv8wEE3PaZ,1.504887650683436,2.320380414058961,1.9126340323711986
7,15,3wF0zyjQ6FKLK4vFxcMojP,0u2lumqwdITUiJFZuygCYL,1.3904482453942697,2.3201382475424364,1.855293246468353
7,16,3wF0zyjQ6FKLK4vFxcMojP,5PtoBDWcwPahPDflHJFV6J,1.3815367903116562,2.319966817006964,1.85075180365931
7,17,3wF0zyjQ6FKLK4vFxcMojP,6IeoP4qHTVbygPaIGNLNQt,1.3445472144106532,2.319655254286288,1.8321012343484706
7,18,3wF0zyjQ6FKLK4vFxcMojP,3RWbvxdbGwXFaHQOn6mBl1,1.3373755867622883,2.319655254286288,1.8285154205242882
7,19,3wF0zyjQ6FKLK4vFxcMojP,6r7ayTQwslXYqolO4Zvi6p,1.3082180584808831,2.3184010762693594,1.8133095673751214
7,20,3wF0zyjQ6FKLK4vFxcMojP,1mrPG8snf4maJMoM4Ec8Ag,1.3046541981275868,2.3151277413439595,1.8098909697357732
8,1,4FCb4CUbFCMNRkI6lYc1zI,6M4gZoCXQKlxZVBKu3JAcQ,2.2252406442204755,2.288645514303715,2.2569430792620953
8,2,4FCb4CUbFCMNRkI6lYc1zI,2jAu8NfpemA0BMYRP0WGbx,2.0439268381447757,2.270728666123647,2.1573277521342114
8,3,4FCb4CUbFCMNRkI6lYc1zI,5wtQLRo9oz9ifiUuc7HWIo,2.032907082420679,2.259346777208865,2.146126929814772
8,4,4FCb4CUbFCMNRkI6lYc1zI,1RywwImkBFUEVcRTBmw7vL,1.9347540878496032,2.2437065069541706,2.089230297401887
8,5,4FCb4CUbFCMNRkI6lYc1zI,5JxJdTFH4pw6Ajn2oN31NT,1.915704500723602,2.2418910276105466,2.0787977641670743
8,6,4FCb4CUbFCMNRkI6lYc1zI,7E0Vsj8rinTQl50BAsFewF,1.913547805437929,2.232240043040149,2.0728939242390387
8,7,4FCb4CUbFCMNRkI6lYc1zI,0NnigMS2Kr2eHTVI7QeMlS,1.9054917445705195,2.2243285721418173,2.0649101583561684
8,8,4FCb4CUbFCMNRkI6lYc1zI,7bhGiUNiNSbtzdrPNtCsmV,1.9038984955001128,2.223181243274754,2.0635398693874336
8,9,4FCb4CUbFCMNRkI6lYc1zI,3mxAHm4zB7RFprLKdgKhI3,1.900416379307432,2.220952302659461,2.0606843409834465
8,10,4FCb4CUbFCMNRkI6lYc1zI,5x28HAIx9KwasQ7vojHvZ0,1.89252146347952,2.220551201260798,2.0565363323701593
8,11,4FCb4CUbFCMNRkI6lYc1zI,3dpVSZnUl5iz4ZJJPtN5km,1.8924500413481693,2.2199199180686966,2.056184979708433
8,12,4FCb4CUbFCMNRkI6lYc1zI,4jrqZ6Ow3eJkabXqwipN0B,1.884224830275636,2.212673005281272,2.0484489177784537
8,13,4FCb4CUbFCMNRkI6lYc1zI,3HvxAXWaHkbbAzEhJiUDz4,1.8840125000273096,2.210411989435208,2.047212244731259
8,14,4FCb4CUbFCMNRkI6lYc1zI,2xdlISXeaGfWKE8eBEFyUh,1.8614619721540584,2.2097405459126707,2.0356012590333643
8,15,4FCb4CUbFCMNRkI6lYc1zI,3dQtowkCSVxACYPkd2waXq,1.8539828108315801,2.205662149376785,2.0298224801041824
8,16,4FCb4CUbFCMNRkI6lYc1zI,4xFfDqhvO8Xkl60MmlvzaC,1.8476111205814003,2.203451970412549,2.0255315454969747
8,17,4FCb4CUbFCMNRkI6lYc1zI,1lGwSKgdYCWXU2LH0P2SZ4,1.842720058797799,2.2023977387181723,2.0225588987579854
8,18,4FCb4CUbFCMNRkI6lYc1zI,2vApTiwyucqeHtHV8y6EAK,1.840218132746679,2.2020603312440516,2.0211392319953654
8,19,4FCb4CUbFCMNRkI6lYc1zI,3WobFokfH5oz1u1o28dVQm,1.835406312298686,2.1975614720097822,2.016483892154234
8,20,4FCb4CUbFCMNRkI6lYc1zI,0pxNyJJiL2zZZ5GgJ4JhsQ,1.8303467494624013,2.197270906982016,2.0138088282222086
9,1,4RL77hMWUq35NYnPLXBpih,5E5MqaS6eOsbaJibl3YeMZ,2.9931438213688093,4.132237347650303,3.5626905845095562
9,2,4RL77hMWUq35NYnPLXBpih,0aSgzAUObtmSSwh1yO6shv,2.7716747946353864,4.13193067668936,3.4518027356623735
9,3,4RL77hMWUq35NYnPLXBpih,6FqfwpC2pxpRDyhOy3aVwZ,2.5724757672732506,4.1199008944262925,3.3461883308497713
9,4,4RL77hMWUq35NYnPLXBpih,0ZxutHFiw5KFv6mNpIbqLf,2.352943679110914,4.113744387226335,3.2333440331686245
9,5,4RL77hMWUq35NYnPLXBpih,3jTAdOh5XLVoSHykKtFc5t,2.0042113161716264,4.110402655668866,3.0573069859202464
9,6,4RL77hMWUq35NYnPLXBpih,6PBVYvYHKmqlkTgrMcZu19,1.9746812832518017,4.108151397384393,3.0414163403180976
9,7,4RL77hMWUq35NYnPLXBpih,41TN32U3P4hw4dN0dH6LOo,1.9587048430280456,4.108130287490141,3.0334175652590933
9,8,4RL77hMWUq35NYnPLXBpih,6OMvX7ieloQ1qdSwKb5BRD,1.5868941133343828,4.1043310809943145,2.8456125971643487
