Better,Khalid,145.028,0.563,-5.843,0.68,0.374,0.354,0.0,35.0,42.5,22.5,2
Better Man,Little Big Town,78.65,0.234,-8.861,0.387,0.408,0.736,34.166666666666664,20.0,20.0,25.833333333333336,0
Better Now,Post Malone,75.014,0.604,-5.279,0.693,0.651,0.0668,0.0,30.0,40.0,30.0,2
Better Than Today,Rhys Lewis,131.984,0.675,-6.224,0.776,0.271,0.00196,20.0,10.0,50.0,20.0,2
Big Plans,"""Why Dont We""",100.878,0.385,-11.125,0.518,0.262,0.64,16.666666666666664,3.3333333333333335,30.0,50.0,3
Big Rings,Drake,93.58,0.93,-4.154,0.464,0.334,3.97e-06,10.0,30.0,30.0,30.0,1
Billie Holiday,Warpaint,172.035,0.577,-6.446,0.749,0.459,0.0984,20.0,10.0,30.0,40.0,3
Binge,Papa Roach,92.215,0.799,-3.641,0.542,0.421,0.00471,20.833333333333332,22.5,46.666666666666664,10.0,2
Black Mags,The Cool Kids,99.991,0.724,-7.53,0.85,0.552,0.000226,30.0,20.0,30.0,20.0,0
Black Out Days,Phantogram,171.893,0.681,-4.104,0.415,0.364,0.385,36.666666666666664,23.333333333333332,20.0,20.0,0
Bless My Soul,Nightmares On Wax,146.003,0.431,-7.893,0.704,0.346,0.185,0.0,25.0,45.0,30.0,2
Blood On The Leaves,Kanye West,98.963,0.469,-7.226,0.731,0.631,0.463,14.166666666666666,21.833333333333336,19.0,45.0,3
Blood On the Money,Future,81.477,0.567,-5.698,0.77,0.26,0.105,20.0,10.0,30.0,40.0,3
Body Like A Back Road,Sam Hunt,140.061,0.611,-6.702,0.713,0.793,0.314,10.0,15.0,45.0,30.0,2
Bounce Back,Big Sean,110.922,0.319,-6.206,0.572,0.359,0.963,15.999999999999998,55.99999999999999,18.0,10.0,1
Bouncin,Chief Keef,89.919,0.912,-6.81,0.592,0.647,0.00146,23.333333333333332,0.0,46.666666666666664,30.0,2
Bruises,Lewis Capaldi,120.046,0.389,-14.505,0.905,0.196,0.74,21.666666666666664,38.33333333333333,0.0,40.0,3
Burn,Nine Inch Nails,81.108,0.786,-3.626,0.294,0.118,0.000392,27.500000000000004,32.5,30.0,10.0,1
bury a friend,Billie Eilish,130.017,0.91,-4.206,0.589,0.394,0.00366,23.333333333333332,20.0,36.666666666666664,20.0,2
California Nights,Best Coast,105.018,0.918,-5.295,0.457,0.286,0.000313,10.0,20.0,40.0,30.0,2
Candy Cane Lane,Sia,120.986,0.895,-8.102,0.77,0.68,0.000195,30.0,0.0,40.0,30.0,2
Candyman,Cornershop,135.007,0.834,-4.868,0.461,0.471,0.0232,0.0,20.0,40.0,40.0,2
Capitol,TR/ST,128.042,0.434,-13.479,0.615,0.618,0.445,7.5,6.0,26.5,60.0,3
Careless,Dusky,189.89,0.8,-5.404,0.446,0.474,0.0814,0.0,20.0,50.0,30.0,2
Castle on the Hill,Ed Sheeran,109.835,0.755,-6.255,0.551,0.296,0.0178,10.0,0.0,50.0,40.0,2
Cemalim,Erkin Koray,117.089,0.787,-2.88,0.399,0.572,0.0197,27.500000000000004,32.5,30.0,10.0,1
Chained To The Rhythm,Katy Perry,126.996,0.672,-7.508,0.844,0.228,0.000815,20.0,30.0,30.0,20.0,1
Chances,Backstreet Boys,102.034,0.773,-2.921,0.852,0.907,0.187,27.500000000000004,27.500000000000004,35.0,10.0,2
Chandelier,Sia,100.04,0.837,-6.615,0.646,0.326,0.018,3.3333333333333335,0.0,56.666666666666664,40.0,2
Changes,Chris Lake ,128.044,0.645,-6.24,0.443,0.139,0.0127,0.0,10.0,40.0,50.0,3
Chantaje,Shakira,110.953,0.581,-5.164,0.667,0.368,0.0428,0.0,30.0,40.0,30.0,2
Char,Crystal Castles,80.03,0.472,-11.204,0.739,0.289,0.0145,10.0,20.0,10.0,60.0,3
Chasing Heaven,Bassnectar,90.009,0.674,-7.388,0.609,0.315,0.0735,10.0,0.0,50.0,40.0,2
Check,Young Thug,95.01,0.524,-5.599,0.748,0.661,0.414,26.666666666666668,28.333333333333332,22.5,22.5,1
Childs Play,Drake,120.011,0.706,-6.212,0.786,0.313,0.251,20.0,15.0,55.00000000000001,10.0,2
Chlorine,Twenty One Pilots,99.836,0.717,-6.346,0.693,0.412,0.14,0.0,10.0,50.0,40.0,2
Closer,The Chainsmokers,109.986,0.624,-5.731,0.676,0.726,0.133,0.0,20.0,50.0,30.0,2
Cocaine Model,ZHU,92.943,0.798,-5.092,0.608,0.501,0.0736,3.3333333333333335,10.0,66.66666666666666,20.0,2
Cold,Maroon 5,116.892,0.0849,-14.838,0.425,0.157,0.935,24.0,16.0,30.0,30.0,2
Cold In LA,"""Why Dont We""",123.973,0.836,-7.682,0.466,0.0517,7.7e-05,10.0,10.0,30.0,50.0,3
Cold Water,Major Lazer,93.967,0.188,-11.957,0.794,0.64,0.601,24.166666666666664,29.333333333333332,13.999999999999998,32.5,3
Colors And The Kids,Cat Power,112.137,0.465,-6.595,0.427,0.458,0.461,9.166666666666666,24.166666666666664,56.666666666666664,10.0,2
Come Save Me,Jagwar Ma,123.918,0.79,-7.938,0.558,0.427,0.0357,23.333333333333332,0.0,36.666666666666664,40.0,3
comethru,Jeremy Zucker,123.146,0.804,-4.183,0.63,0.492,0.215,3.3333333333333335,25.0,61.66666666666667,10.0,2
Coming Home,Leon Bridges,79.925,0.538,-5.828,0.618,0.308,0.0249,0.0,40.0,40.0,20.0,1
Confess To Me,Disclosure,113.133,0.963,-5.586,0.486,0.533,0.248,10.0,10.0,50.0,30.0,2
Congratulations,Post Malone,100.036,0.612,-7.841,0.555,0.316,0.00525,20.0,0.0,40.0,40.0,2
Counting,Autre Ne Veut,209.686,0.449,-9.271,0.462,0.773,0.674,40.0,3.3333333333333335,26.666666666666668,30.0,0
Crosstown Traffic,Jimi Hendrix,108.99,0.758,-7.859,0.644,0.758,0.000259,10.0,0.0,50.0,40.0,2
Cry Like A Ghost,Passion Pit,95.045,0.404,-10.178,0.75,0.0499,0.216,0.0,41.666666666666664,8.333333333333332,50.0,3
Danger and Dread,Brown Bird,168.039,0.635,-8.412,0.772,0.6,0.937,50.0,0.0,15.0,35.0,0
Dark Matter,Feathers,99.994,0.603,-7.792,0.836,0.388,0.00208,20.0,30.0,30.0,20.0,1
Delicate,Taylor Swift,139.913,0.523,-6.664,0.638,0.422,0.00454,0.0,20.0,60.0,20.0,2
Demon,Shamir,98.994,0.881,-2.853,0.674,0.234,0.296,10.833333333333332,27.500000000000004,51.66666666666666,10.0,2
Digital Animal,Honey Claws,159.803,0.869,-5.094,0.532,0.422,0.157,3.3333333333333335,10.0,66.66666666666666,20.0,2
DNA.,Kendrick Lamar,119.999,0.927,-6.268,0.89,0.64,0.0339,30.0,10.0,50.0,10.0,2
"""Dont Call Me Up""",Mabel,99.977,0.642,-5.206,0.558,0.482,7.19e-05,10.0,10.0,50.0,30.0,2
"""Dont Let Me Down""",The Chainsmokers,100.047,0.61,-6.124,0.783,0.418,0.343,13.999999999999998,15.0,48.5,22.5,2
"""Dont Miss""",The Alexanders,120.894,0.614,-7.176,0.772,0.96,0.0429,30.0,10.0,30.0,30.0,0
"""Dont Move""",Phantogram,148.04,0.442,-8.873,0.754,0.608,0.0174,0.0,36.666666666666664,3.3333333333333335,60.0,3
"""Dont Wanna Know""",Maroon 5,144.084,0.912,-1.157,0.767,0.498,0.0411,30.0,20.0,30.0,20.0,0
"""Dont You Evah""",Spoon,99.815,0.471,-15.469,0.448,0.471,0.00134,30.0,5.0,45.0,20.0,2
Dopeman,Vince Staples,180.043,0.437,-6.593,0.258,0.0967,0.101,5.0,5.0,50.0,40.0,2
Double Bubble Trouble,M.I.A.,179.91,0.691,-5.535,0.683,0.732,0.243,0.0,15.0,65.0,20.0,2
Dry,PJ Harvey,78.84,0.951,-4.345,0.204,0.44,0.00248,20.0,30.0,20.0,30.0,1
Dusk Till Dawn,ZAYN,133.659,0.0895,-21.668,0.398,0.0942,0.951,24.0,26.0,30.0,20.0,2
El Amante,Nicky Jam,122.032,0.862,-7.016,0.763,0.875,0.232,20.0,15.0,55.00000000000001,10.0,2
Electioneering,Radiohead,102.652,0.495,-10.584,0.879,0.802,0.538,0.0,51.0,9.0,40.0,1
Elizabeth on the Bathroom Floor,Eels,107.826,0.548,-7.393,0.727,0.929,0.0628,30.0,20.0,20.0,30.0,0
Endless Rhythm,Baio,99.407,0.745,-8.109,0.589,0.765,0.17,20.0,0.0,40.0,40.0,2
Estrelar,Marcos Valle,140.058,0.7,-6.641,0.793,0.892,0.273,13.999999999999998,15.0,61.0,10.0,2
Everthing I Need,Skylar Grey,179.642,0.627,-5.085,0.468,0.159,0.0281,0.0,20.0,40.0,40.0,2
"""Every 1s A Winner""",Hot Chocolate,92.995,0.945,-6.64,0.54,0.878,0.000145,23.333333333333332,0.0,46.666666666666664,30.0,2
Everybody Likes Something Good,Ify Jerry Crusade,133.987,0.488,-9.433,0.927,0.605,0.108,0.0,36.666666666666664,13.333333333333334,50.0,3
Evil Friends (feat. Danny Brown),Portugal. The Man,127.158,0.778,-4.225,0.454,0.704,0.00998,10.0,30.0,40.0,20.0,2
Faded,Alan Walker,188.046,0.856,-3.216,0.348,0.269,0.0416,17.5,32.5,20.0,30.0,1
Fail to Cry,Yacht Club,137.042,0.209,-11.869,0.34,0.151,0.679,22.5,15.0,30.0,32.5,3
Fake Love,Drake,114.28,0.756,-10.714,0.7,0.944,0.00182,20.0,10.0,20.0,50.0,3
Fake Tales Of San Francisco,Arctic Monkeys,101.018,0.745,-3.105,0.893,0.872,0.0642,27.500000000000004,22.5,40.0,10.0,2
Fall In Love,Phantogram,94.027,0.756,-5.861,0.766,0.716,0.213,20.0,15.0,55.00000000000001,10.0,2
Falling Slowly,Glen Hansard,107.032,0.726,-7.921,0.666,0.462,0.485,36.666666666666664,15.833333333333332,27.500000000000004,20.0,0
Fantastic Man,William Onyeabor,76.064,0.35,-14.48,0.611,0.36,0.499,7.5,6.0,46.5,40.0,2
Feels,Calvin Harris,106.077,0.802,-6.159,0.749,0.826,0.0332,20.0,10.0,50.0,20.0,2
Felices los 4,Maluma,107.885,0.563,-5.155,0.645,0.555,0.0285,0.0,30.0,50.0,20.0,2
Fire,Sara Bareilles,115.004,0.708,-7.217,0.753,0.434,0.0496,30.0,10.0,40.0,20.0,2
Fire And Rain,James Taylor,141.262,0.825,-9.343,0.652,0.695,0.0164,13.333333333333334,0.0,26.666666666666668,60.0,3
Flashlight,Parliament,104.977,0.733,-5.337,0.743,0.622,0.00402,20.0,10.0,40.0,30.0,2
FOOLISH,Meghan Trainor,108.027,0.518,-10.383,0.516,0.0834,0.00483,20.0,0.0,30.0,50.0,3
Forever,Majid Jordan,99.943,0.876,-3.374,0.624,0.781,0.0735,10.833333333333332,22.5,46.666666666666664,20.0,2
Free Stress Test,Professor Murder,120.03,0.57,-6.645,0.62,0.429,0.00525,0.0,10.0,50.0,40.0,2
Friends,Justin Bieber,138.022,0.925,-1.71,0.224,0.378,0.000596,20.0,30.0,20.0,30.0,1
From Now On,Hugh Jackman,124.071,0.871,-4.069,0.769,0.672,0.0873,20.0,20.0,40.0,20.0,2
Galway Girl,Ed Sheeran,100.215,0.722,-7.33,0.747,0.545,0.0957,30.0,10.0,40.0,20.0,2
Get Away,CHVRCHES,139.994,0.794,-5.126,0.731,0.356,0.0323,20.0,10.0,40.0,30.0,2
Get Back,Neva Dinova ,140.012,0.796,-6.179,0.621,0.279,0.0107,3.3333333333333335,10.0,66.66666666666666,20.0,2
Girlfriend,Ty Segall,145.031,0.658,-5.934,0.602,0.268,0.0233,0.0,20.0,50.0,30.0,2
Give in To Me,Lika Morgan,182.126,0.878,-0.307,0.698,0.821,0.613,21.666666666666664,33.33333333333333,45.0,0.0,2
Glad I Met You,D. Gookin,162.046,0.776,-6.299,0.769,0.464,0.00109,20.0,10.0,50.0,20.0,2
Glorious,Macklemore,110.65,0.606,-7.258,0.677,0.922,0.00798,10.0,10.0,40.0,40.0,2
Go,Grimes,96.969,0.411,-5.979,0.638,0.158,0.55,9.166666666666666,31.833333333333336,39.0,20.0,2
God is a woman,Ariana Grande,128.024,0.901,-5.398,0.774,0.77,0.0414,30.0,10.0,40.0,20.0,2
GodLovesUgly,Atmosphere,130.049,0.728,-3.37,0.841,0.43,0.0847,27.500000000000004,22.5,30.0,20.0,2
Gold and a Pager,The Cool Kids,135.95,0.744,-3.484,0.901,0.593,0.105,27.500000000000004,22.5,40.0,10.0,2
Good Mistake,Mr Little Jeans,104.988,0.523,-4.333,0.765,0.394,0.184,20.0,35.0,25.0,20.0,1
Good Years,ZAYN,130.195,0.948,-5.626,0.506,0.934,0.727,28.666666666666668,43.33333333333334,18.0,10.0,1
Goody Two Shoes,Duck Sauce,149.902,0.68,-6.438,0.736,0.585,0.00403,20.0,10.0,40.0,30.0,2
goosebumps,Travis Scott,129.921,0.694,-5.351,0.578,0.268,0.0112,10.0,10.0,50.0,30.0,2
Hannah Montana,Migos,86.013,0.544,-8.36,0.606,0.456,0.0481,10.0,30.0,30.0,30.0,1
Havana,Camila Cabello,121.999,0.463,-7.603,0.778,0.496,0.546,2.5,28.500000000000004,21.5,47.5,3
Have Love Will Travel,The Sonics,109.455,0.618,-11.31,0.617,0.448,0.0176,20.0,10.0,10.0,60.0,3
Hazelton Trump,OB OBrien,121.96,0.717,-4.548,0.679,0.255,0.0971,0.0,20.0,50.0,30.0,2
Head Above Water,Avril Lavigne,121.96,0.717,-4.548,0.679,0.255,0.0971,0.0,20.0,50.0,30.0,2
Heal Me,Lady Gaga,110.325,0.806,-9.542,0.586,0.202,0.0246,33.333333333333336,0.0,16.666666666666664,50.0,3
Hear Me Now,Alok,146.923,0.559,-5.876,0.742,0.431,0.0324,20.0,10.0,40.0,30.0,2
Heaven And Hell Is On Earth,20th Century Steel Band,105.988,0.644,-6.182,0.735,0.862,0.0215,20.0,10.0,40.0,30.0,2
Hello My Love,Westlife,119.987,0.378,-9.37,0.501,0.178,0.735,36.666666666666664,13.333333333333334,26.666666666666668,23.333333333333332,0
Hello My Love,Westlife,123.039,0.988,-4.398,0.702,0.617,0.38,20.0,38.333333333333336,41.666666666666664,0.0,2
Her Fantasy,Matthew Dear,172.741,0.618,-11.831,0.613,0.94,0.568,26.666666666666668,3.3333333333333335,40.0,30.0,2
Hercules,Young Thug,129.014,0.742,-5.103,0.716,0.879,0.0338,10.0,20.0,40.0,30.0,2
Hercules Theme,Hercules & Love Affair,121.941,0.527,-6.374,0.614,0.354,0.597,26.666666666666668,13.333333333333334,40.0,20.0,2
Hero,Mariah Carey,131.337,0.54,-7.121,0.496,0.164,0.0172,10.0,0.0,50.0,40.0,2
"""Hes So Fine - 2000 Digital Remaster""",The Chiffons,154.008,0.824,-8.569,0.683,0.918,0.0249,13.333333333333334,0.0,36.666666666666664,50.0,3
High School Lover,Cayucas,121.941,0.373,-8.772,0.55,0.33,0.391,10.0,25.0,30.0,35.0,3
Hit the Road Jack,Ray Charles,134.969,0.621,-8.132,0.903,0.553,0.00302,20.0,20.0,40.0,20.0,2
Ho Ho Ho,Sia,130.014,0.747,-4.249,0.733,0.764,0.000502,20.0,20.0,30.0,30.0,2
Hold My Girl,George Ezra,96.064,0.578,-6.205,0.71,0.348,0.371,20.0,15.0,32.5,32.5,2
"""Hold On Were Going Home""",ASTR,125.916,0.443,-7.245,0.574,0.163,0.615,16.666666666666664,18.333333333333332,40.0,25.0,2
Hot Blur,How Sad,179.484,0.563,-9.671,0.315,0.147,0.173,30.0,0.0,40.0,30.0,2
Hot Dreams,Timber Timbre,126.078,0.304,-9.19,0.512,0.172,0.295,17.5,0.0,40.0,42.5,3
Hotline Bling,Drake,106.059,0.831,-4.664,0.857,0.259,0.00158,20.0,20.0,50.0,10.0,2
House of Jealous Lovers,The Rapture,62.671,0.535,-6.556,0.421,0.221,0.348,30.0,0.0,57.49999999999999,12.5,2
How Did I Get Here,ODESZA,147.026,0.497,-5.309,0.74,0.067,0.00555,0.0,30.0,30.0,40.0,3
How Do I Live,Trisha Yearwood,92.99,0.819,-5.946,0.773,0.585,0.426,25.0,25.0,47.5,2.5,2
"""How Far Ill Go""",Alessia Cara,159.821,0.528,-8.033,0.556,0.163,0.615,36.666666666666664,13.333333333333334,30.0,20.0,0
How Long Will I Love You,Ellie Goulding,169.989,0.727,-5.45,0.47,0.244,0.00135,0.0,20.0,50.0,30.0,2
"""I Aint Trippin off Nothin""",Ezale,89.455,0.597,-9.919,0.458,0.484,0.12,20.0,0.0,10.0,70.0,3
"""I Dont Know What Love Is""",Lady Gaga,91.97,0.505,-7.621,0.752,0.419,0.535,22.5,12.5,17.5,47.5,3
"""I Dont Sell Molly No More""",ILoveMakonnen,120.014,0.804,-4.323,0.671,0.618,0.0333,3.3333333333333335,20.0,56.666666666666664,20.0,2
I Feel It Coming,The Weeknd,105.002,0.624,-7.482,0.693,0.369,0.299,10.0,25.0,35.0,30.0,2
I Guess I Just Feel Like,John Mayer,148.06,0.557,-8.134,0.544,0.354,0.0407,20.0,10.0,40.0,30.0,2
I Had A Dream,Kelly Clarkson,169.867,0.345,-10.654,0.374,0.552,0.376,10.0,6.666666666666667,56.666666666666664,26.666666666666668,2
"""I Know Theres Gonna Be""",Jamie xx,66.98,0.214,-12.518,0.306,0.108,0.844,24.0,16.0,50.0,10.0,2
I Like Me Better,Lauv,105.857,0.718,-10.388,0.826,0.884,0.0845,60.0,0.0,10.0,30.0,0
I Like The Way,Against The Current,135.406,0.75,-10.457,0.731,0.639,0.0862,50.0,0.0,10.0,40.0,0
I Miss You,Clean Bandit,94.498,0.564,-5.892,0.512,0.395,0.279,0.0,10.0,60.0,30.0,2
I Need To Wake Up,Melissa Etheridge,143.522,0.278,-14.946,0.167,0.0911,0.716,25.0,35.0,30.0,10.0,1
I Need You Tonight,Punkin Machine,82.118,0.715,-11.164,0.549,0.777,0.374,40.0,0.0,30.0,30.0,0
I Shall Be Released,Nina Simone,132.977,0.987,-3.007,0.498,0.327,7.83e-06,10.0,30.0,30.0,30.0,1
I Will Always Love You,Whitney Houston,97.005,0.694,-6.257,0.63,0.216,0.00281,0.0,0.0,60.0,40.0,2
I Wish,Stevie Wonder,130.852,0.476,-6.461,0.315,0.236,0.746,20.0,10.0,60.0,10.0,2
I Would Die 4 U,Prince,106.005,0.849,-7.886,0.745,0.725,0.0647,30.0,0.0,30.0,40.0,3
If I Gave You My Love,Myron & E,80.924,0.668,-4.284,0.609,0.811,0.0552,0.0,30.0,40.0,30.0,2
If The World Ends,Guillemots,107.699,0.609,-8.678,0.479,0.513,0.127,10.0,0.0,20.0,70.0,3
Ikimiz Bir Fidaniz,Umit Aksu Orkestrasi,125.107,0.474,-4.89,0.709,0.366,0.364,0.0,25.0,32.5,42.5,3
"""ILl Do Anything""",Courtney Love,139.922,0.401,-8.553,0.854,0.42,0.118,0.0,36.666666666666664,23.333333333333332,40.0,3
"""Im a Mess""",Bebe Rexha,108.038,0.874,-3.594,0.613,0.543,0.00139,10.833333333333332,22.5,46.666666666666664,20.0,2
"""Im Already There""",Westlife,140.025,0.712,-7.321,0.622,0.487,0.0573,10.0,0.0,50.0,40.0,2
"""Im In Love""","""Fools Gold""",91.03,0.626,-5.833,0.835,0.35,0.0589,10.0,23.333333333333332,40.0,26.666666666666668,2
"""Im the One""",DJ Khaled,121.061,0.775,-4.145,0.528,0.517,0.00145,10.0,20.0,50.0,20.0,2
"""Im Ya Dogg""",Snoop Dogg,133.99,0.519,-5.88,0.501,0.168,0.109,0.0,10.0,50.0,40.0,2
imagine,Ariana Grande,119.978,0.781,-7.018,0.912,0.89,0.074,26.666666666666668,13.333333333333334,50.0,10.0,2
Imma Ride,Young Thug,130.253,0.0262,-14.617,0.467,0.218,0.917,24.0,16.0,30.0,30.0,2
Immortals,Fall Out Boy,128.289,0.548,-9.682,0.734,0.724,0.0213,40.0,10.0,10.0,40.0,0
In My Blood,Shawn Mendes,128.231,0.222,-11.073,0.399,0.0387,0.864,10.666666666666666,26.0,33.333333333333336,30.0,2
In My Feelings,Drake,102.727,0.279,-7.757,0.557,0.263,0.868,44.00000000000001,6.0,40.0,10.0,0
In the End,Family of the Year,114.205,0.415,-6.855,0.686,0.446,0.39,6.666666666666667,28.333333333333332,32.5,32.5,2
In the Name of Love,Martin Garrix,114.205,0.415,-6.855,0.686,0.446,0.39,6.666666666666667,28.333333333333332,32.5,32.5,2
Inspector Norse,Todd Terje,78.127,0.752,-8.18,0.268,0.282,0.000318,30.0,10.0,20.0,40.0,3
Interlude,Alan Walker,121.099,0.333,-17.848,0.883,0.964,0.00799,20.0,20.0,10.0,50.0,3
International Players Anthem,Swishahouse,128.487,0.494,-11.662,0.692,0.961,0.346,10.0,40.0,0.0,50.0,3
Intro,Alan Walker,130.035,0.944,-3.626,0.603,0.418,0.0481,13.333333333333334,20.0,46.666666666666664,20.0,2
Is That Alright?,Lady Gaga,142.072,0.553,-7.286,0.852,0.656,0.0563,20.0,40.0,10.0,30.0,1
Issues,Julia Michaels,145.014,0.894,-5.0,0.604,0.901,0.0212,3.3333333333333335,10.0,56.666666666666664,30.0,2
Issues,Julia Michaels,110.009,0.839,-3.05,0.614,0.351,0.0324,10.833333333333332,22.5,46.666666666666664,20.0,2
It All Feels Right,Washed Out,171.009,0.789,-4.548,0.262,0.487,0.00422,20.0,30.0,30.0,20.0,1
It Looks Like Love,Goody Goody,131.741,0.532,-7.11,0.583,0.223,0.684,66.66666666666666,13.333333333333334,0.0,20.0,0
"""Its My Party""",Lesley Gore,99.982,0.749,-6.964,0.526,0.421,0.023,0.0,0.0,60.0,40.0,2
"""Ive Seen Footage""",Death Grips,114.812,0.41,-8.735,0.735,0.164,0.19,0.0,31.666666666666664,28.333333333333332,40.0,3
Jumpman,Drake,107.434,0.484,-6.232,0.857,0.748,0.29,0.0,18.333333333333332,45.0,36.666666666666664,2
Junk of the Heart,The Kooks,84.259,0.618,-4.585,0.514,0.401,0.175,0.0,20.0,50.0,30.0,2
Just Hold On,Steve Aoki,99.738,0.728,-5.835,0.419,0.208,0.0142,10.0,20.0,40.0,30.0,2
Killer Queen,5 Seconds of Summer,137.605,0.64,-8.348,0.801,0.771,0.0449,24.0,10.0,36.0,30.0,2
