no,track,singer,singerID,mp3URL
3186,Burning,Sam Smith,2wY79sveU1sp5g7SokKOiI,https://p.scdn.co/mp3-preview/a43faa7cfd581971297f8f7f1741991736be6699?cid=92ac8297791c442aa3ad223eab515b17
3187,The One,Shakira,0EmeFodog0BfCgMzAIvKQp,https://p.scdn.co/mp3-preview/8e02f14e2de63924f570dd42d30a96531f0bd26d?cid=92ac8297791c442aa3ad223eab515b17
3188,"Rimbaud, Come and Sit For A While",No Rome,6auWB5YAlcKaHyrbTH66nd,https://p.scdn.co/mp3-preview/a9da55d104c88fe0328c2bf9d11895f90c5d4e77?cid=92ac8297791c442aa3ad223eab515b17
3189,Music Box,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,https://p.scdn.co/mp3-preview/cbd6cf77ffa8c5f3c775c6922e3af615865c8c61?cid=92ac8297791c442aa3ad223eab515b17
3190,Holes,Woods,2sBPVEeMBXKNsZtYaJixnJ,https://p.scdn.co/mp3-preview/7adc1519068f2fa4a8d453a1cd87e4570cf69ce7?cid=92ac8297791c442aa3ad223eab515b17
3191,Crying in the Club,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,https://p.scdn.co/mp3-preview/1a9f4cc9835fdf339761f898464a34bd9c51b638?cid=92ac8297791c442aa3ad223eab515b17
3192,Sometimes,No Doubt,0cQbJU1aAzvbEmTuljWLlF,https://p.scdn.co/mp3-preview/7c6c2d965621eef501c8cc0b80b0e8458ee1f5e8?cid=92ac8297791c442aa3ad223eab515b17
3193,Dream (feat. Yak Gotti),Young Thug,50co4Is1HCEo8bhOyUWKpn,https://p.scdn.co/mp3-preview/d8852a15b741648a22dc738578e3d56af12d34c5?cid=92ac8297791c442aa3ad223eab515b17
3194,Never Ever Getting Rid Of Me,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,https://p.scdn.co/mp3-preview/5d692890d3024301018e54ab30fdc64ed6799e9e?cid=92ac8297791c442aa3ad223eab515b17
3195,Introduction - Remastered,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,https://p.scdn.co/mp3-preview/dfa8bddcd7c03dde6390af9ffe9094fcd3f41651?cid=92ac8297791c442aa3ad223eab515b17
3196,Never Let Me Go,Alok,0NGAZxHanS9e0iNHpR8f2W,https://p.scdn.co/mp3-preview/a95c39292484dd0365718decca6c7102ca2f5cc8?cid=92ac8297791c442aa3ad223eab515b17
3197,Power Show,Fela Kuti,5CG9X521RDFWCuAhlo6QoR,https://p.scdn.co/mp3-preview/cfc035007e1f224bbe4fec96e083287e1dc717be?cid=92ac8297791c442aa3ad223eab515b17
3198,Hello Again,Amos Lee,0QrowybipCKUDnq5y10PD2,https://p.scdn.co/mp3-preview/6e78aa20e15e2c1e0f39a59197e278c168f6c9cf?cid=92ac8297791c442aa3ad223eab515b17
3199,She Aint Never Gone Find These,Kevin Hart,3rHl3rSgCnHhOlVB87ZxyF,https://p.scdn.co/mp3-preview/2956afb861dd3b1d2927e060206e2bda7162ba19?cid=92ac8297791c442aa3ad223eab515b17
3200,Xtinas Xmas (Interlude),Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,https://p.scdn.co/mp3-preview/049dee80cf23e57ddb5a405da331d8a5224a0f99?cid=92ac8297791c442aa3ad223eab515b17
3201,Stand Up And Sing,Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,https://p.scdn.co/mp3-preview/e52c3f441ef7ba9f3599276f98d790112d48f8e3?cid=92ac8297791c442aa3ad223eab515b17
3202,Awakening - Mixed,Major Lazer,738wLrAtLtCtFOLvQBXOXp,https://p.scdn.co/mp3-preview/893d485b24350eac0c286b08d8828ea11e8c8377?cid=92ac8297791c442aa3ad223eab515b17
3203,Get Together,Lenka,5g3uG8zZZANGT6YOssgjfC,https://p.scdn.co/mp3-preview/5ded3970cadf932451a1c2fbed347fb3b0d7548d?cid=92ac8297791c442aa3ad223eab515b17
3204,Hard Way,The Sonics,2g3PKH7Z1Ofn5oGR6oDjLy,https://p.scdn.co/mp3-preview/7aa05a0f028528d7e5b17622bd742421d13430c5?cid=92ac8297791c442aa3ad223eab515b17
3205,The Phone Song,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,https://p.scdn.co/mp3-preview/7c26c02f7c0b11e265cf5056a904027aa66caf4e?cid=92ac8297791c442aa3ad223eab515b17
3206,Savage,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,https://p.scdn.co/mp3-preview/5034969053ce478ae0aa8dcfbe6b0a02a6269a9b?cid=92ac8297791c442aa3ad223eab515b17
3207,Fathers Lullaby,Nick Lachey,6ewMqjrF31lC8ywRsvm073,https://p.scdn.co/mp3-preview/ceb514b67a130b2cb1e696a37a6a00228816812c?cid=92ac8297791c442aa3ad223eab515b17
3208,Catchin Feelings,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,https://p.scdn.co/mp3-preview/299f0bacc390528b12755bc0de9f1b11a3088b96?cid=92ac8297791c442aa3ad223eab515b17
3209,Climbing the Walls,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,https://p.scdn.co/mp3-preview/66685f0c5757009a9bc7a2283950fc5d723737c9?cid=92ac8297791c442aa3ad223eab515b17
3210,Lost!,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,https://p.scdn.co/mp3-preview/12ca9924f99e37ee2e9b8847cfbd66dffef1b532?cid=92ac8297791c442aa3ad223eab515b17
3211,Ratcliff,Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,https://p.scdn.co/mp3-preview/aad8dea056fbb413dcbfb0bbeba50a7aafbea7c1?cid=92ac8297791c442aa3ad223eab515b17
3212,not a fan,ROLE MODEL,1dy5WNgIKQU6ezkpZs4y8z,https://p.scdn.co/mp3-preview/1a577666942d84e7b165add8d87daa86a1629f0f?cid=92ac8297791c442aa3ad223eab515b17
3213,Why Did You Do That?,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,https://p.scdn.co/mp3-preview/972819c9ffb5aadbcc8ed6e46b1760146b58b334?cid=92ac8297791c442aa3ad223eab515b17
3214,Freak Love,Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,https://p.scdn.co/mp3-preview/abc8a63f244ca3f5ef70d584bdcc1a6977412744?cid=92ac8297791c442aa3ad223eab515b17
3215,Little Boy Soldiers,The Jam,2P560DaOMNDUACoH8ZhOCR,https://p.scdn.co/mp3-preview/930e0c437abd8cf7b70987ef5103d8075a6ad907?cid=92ac8297791c442aa3ad223eab515b17
3216,I Still Know You (Philosophical Sessions),Jacob Lee,4xPR9p75zzDlisJvvhEYl2,https://p.scdn.co/mp3-preview/6a65c38b9a5831e6f071de91a54c481cefbbc4b1?cid=92ac8297791c442aa3ad223eab515b17
3217,Happy Now?,No Doubt,0cQbJU1aAzvbEmTuljWLlF,https://p.scdn.co/mp3-preview/c2aacb4908c33720e92b057c8e613fcb3f2ecbbd?cid=92ac8297791c442aa3ad223eab515b17
3218,Fall in Love,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,https://p.scdn.co/mp3-preview/d0f77e18c80409da7f7d132d3ab0d2c5fe54fb2f?cid=92ac8297791c442aa3ad223eab515b17
3219,Old Habits Die Hard,Dusty Springfield,5zaXYwewAXedKNCff45U5l,https://p.scdn.co/mp3-preview/88cce2d93e94631c2bc2519f3039175d202733b8?cid=92ac8297791c442aa3ad223eab515b17
3220,Loves Divine,Seal,5GtMEZEeFFsuHY8ad4kOxv,https://p.scdn.co/mp3-preview/c14c308a5a9f3fb9afab6aae7d310e573f6c676b?cid=92ac8297791c442aa3ad223eab515b17
3221,Nothin New,21 Savage,1URnnhqYAYcrqrcwql10ft,https://p.scdn.co/mp3-preview/b61ef4e2edacefb1c3b6576f5ce2e6c1f022a0c1?cid=92ac8297791c442aa3ad223eab515b17
3222,Noetic Noiromantics,Shabazz Palaces,6C403AR4y6PjN0xNNGh42m,https://p.scdn.co/mp3-preview/8d058e4a28846bfe1b408ad447fe3cf220d5757a?cid=92ac8297791c442aa3ad223eab515b17
3223,Tomorrow,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,https://p.scdn.co/mp3-preview/75e0923cc0c24167cd1c03d871e8f45dcbc538dc?cid=92ac8297791c442aa3ad223eab515b17
3224,Strangers Do,Jonas Aden,1qq5e02CcWNFqZMbmdrIcj,https://p.scdn.co/mp3-preview/9d841c68ff75ee9df11c64490a008a3964363d60?cid=92ac8297791c442aa3ad223eab515b17
3225,Atlaantis,Shabazz Palaces,6C403AR4y6PjN0xNNGh42m,https://p.scdn.co/mp3-preview/3444975cdba77c3651beb99c0b596828ea0b152b?cid=92ac8297791c442aa3ad223eab515b17
3226,Live Again,Lighthouse Family,6edGSAX5dVpeJVwu1Q0NwJ,https://p.scdn.co/mp3-preview/b737419e2c29e41c60fd01a5db478545a1de4666?cid=92ac8297791c442aa3ad223eab515b17
3227,Comfortable (feat. Kranium),Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,https://p.scdn.co/mp3-preview/53ec2545bed33ab897f4dac9f4e6378a32f0cd7f?cid=92ac8297791c442aa3ad223eab515b17
3228,Devon,Grimes,053q0ukIDRgzwTr4vNSwab,https://p.scdn.co/mp3-preview/01d6b591221c0fcc1c6a95a3a2396402bd74647d?cid=92ac8297791c442aa3ad223eab515b17
3229,Naughty,Anastacia,2siHvYaxjaW5rKVRiIrMYH,https://p.scdn.co/mp3-preview/924c907365c42e7fffce782a20972874223bb0c7?cid=92ac8297791c442aa3ad223eab515b17
3230,One Point Perspective,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,https://p.scdn.co/mp3-preview/9ff7880279f7b054f15c089cbb5f445994c9c926?cid=92ac8297791c442aa3ad223eab515b17
3231,The First Time,U2,51Blml2LZPmy7TTiAg47vQ,https://p.scdn.co/mp3-preview/bb42e325b201908ac29877206ebbe8be8f297261?cid=92ac8297791c442aa3ad223eab515b17
3232,Cocaine Mafia,French Montana,6vXTefBL93Dj5IqAWq6OTv,https://p.scdn.co/mp3-preview/1c7349d1af22bf6ff347d5e81544b217902363e3?cid=92ac8297791c442aa3ad223eab515b17
3233,Broken Glass,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,https://p.scdn.co/mp3-preview/d50a8eaf3fb5d07ea3c789743235e5e8cb50f584?cid=92ac8297791c442aa3ad223eab515b17
3234,Show You My Way,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,https://p.scdn.co/mp3-preview/8f9f20415b98ff926b8207944ac13b1fede74245?cid=92ac8297791c442aa3ad223eab515b17
3235,Arms Around Me,Tyrone Wells,5zeCSgiRyezbfLiGOpKAsR,https://p.scdn.co/mp3-preview/51673b1250d3796cd3593aa5d0ec08f8729bf5d7?cid=92ac8297791c442aa3ad223eab515b17
3236,White Crime,Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,https://p.scdn.co/mp3-preview/b57de9101dc2746eb87956ab65cb9bde4f98f47f?cid=92ac8297791c442aa3ad223eab515b17
3237,Another,Matthew Dear,2GLf7iaOOujAem5R87xwto,https://p.scdn.co/mp3-preview/85c76ffb7d34b3076db5145af27f297ea8e8342a?cid=92ac8297791c442aa3ad223eab515b17
3238,Artists Valley,Bibio,0qzzGu8qpbXYpzgV52wOFT,https://p.scdn.co/mp3-preview/e3699c54adfec8aa7b56df24aefadc449a284082?cid=92ac8297791c442aa3ad223eab515b17
3239,Je nous veux,C√©line Dion,4S9EykWXhStSc15wEx8QFK,https://p.scdn.co/mp3-preview/cc2edd222a90cf3f4843f77e5378aa0fd4f6cce5?cid=92ac8297791c442aa3ad223eab515b17
3240,2 Pac,Future,1RyvyyTE3xzB2ZywiAwp0i,https://p.scdn.co/mp3-preview/c62e3d7b6123c31f68bc94109834a7e6bdfec3db?cid=92ac8297791c442aa3ad223eab515b17
3241,Believe In God,William Onyeabor,755pQSGUy6rtPrUCbnJTvi,https://p.scdn.co/mp3-preview/98f2a37c416700ff6745f935ecc3b311061ee9af?cid=92ac8297791c442aa3ad223eab515b17
3242,End Like This,Rhys Lewis,4T2k9bgIoC8bbqjqiEl9vZ,https://p.scdn.co/mp3-preview/5a710d9ca324ade97bbfb4793aec87d86263d975?cid=92ac8297791c442aa3ad223eab515b17
3243,needy,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,https://p.scdn.co/mp3-preview/20f1dfdffe5fb1dc5754a1b8dd4487ac91311338?cid=92ac8297791c442aa3ad223eab515b17
3244,Sing Me to Sleep,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,https://p.scdn.co/mp3-preview/b2d1ca4392af4b0e44178bfb27f409ba3902d5b8?cid=92ac8297791c442aa3ad223eab515b17
3245,Let You Love Me,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,https://p.scdn.co/mp3-preview/7cc39b8bb98ddc3e907276d96e820ace7bd2f383?cid=92ac8297791c442aa3ad223eab515b17
3246,Grandpas Last X-Mas,The Vandals,4AqIRTZF6DDmKmdorgFug6,https://p.scdn.co/mp3-preview/2cf16129f318d29f62789b848fca4058afa8339d?cid=92ac8297791c442aa3ad223eab515b17
3247,Get It Over With,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,https://p.scdn.co/mp3-preview/666bd24a2737f4b0d7586b387ad53ae3345e77a6?cid=92ac8297791c442aa3ad223eab515b17
3248,Freedom,Tyrone Wells,5zeCSgiRyezbfLiGOpKAsR,https://p.scdn.co/mp3-preview/06962cad4756ad96185a11c36daae47bfb11f854?cid=92ac8297791c442aa3ad223eab515b17
3249,Panic Station,Muse,12Chz98pHFMPJEknJQMWvI,https://p.scdn.co/mp3-preview/843ccc65871c883e914fe36f14e46c82c7c35ed7?cid=92ac8297791c442aa3ad223eab515b17
3250,Hearing Voices,Anberlin,5v61OSg53KaQxGMpErkBNp,https://p.scdn.co/mp3-preview/af7394c70a93afe357b13628b178f2a50e5e31f2?cid=92ac8297791c442aa3ad223eab515b17
3251,Forever World (feat. Trippie Redd),Lil Yachty,6icQOAFXDZKsumw3YXyusw,https://p.scdn.co/mp3-preview/77c6c667851f0e4376ae12ce6aff9f7ac4f35492?cid=92ac8297791c442aa3ad223eab515b17
3252,Extra Luv,Future,1RyvyyTE3xzB2ZywiAwp0i,https://p.scdn.co/mp3-preview/d632e6bf9cb631cd90c9c6afa409fb0083a68bc7?cid=92ac8297791c442aa3ad223eab515b17
3253,Let The Funk Flow,James Brown,7GaxyUddsPok8BuhxN6OUW,https://p.scdn.co/mp3-preview/36da2378dcf81ca33b08a63da097010cd1d361bb?cid=92ac8297791c442aa3ad223eab515b17
3254,Hey Now Now,The Cloud Room,4wucqyuotyHg3kBk1aMTTN,https://p.scdn.co/mp3-preview/e573bc371cf8903d47803b943375e114a24b50f1?cid=92ac8297791c442aa3ad223eab515b17
3255,Gimme The Good Stuff,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,https://p.scdn.co/mp3-preview/9758fcb81529257295f0c29f3d24e358e5c866f1?cid=92ac8297791c442aa3ad223eab515b17
3256,Colors,Halsey,26VFTg2z8YR0cCuwLzESi2,https://p.scdn.co/mp3-preview/23ba42f3caa6019b5cf80da074e0a7259852c86b?cid=92ac8297791c442aa3ad223eab515b17
3257,Come Ye,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,https://p.scdn.co/mp3-preview/a85af14446fb3aa83841de631992bc802c63e3aa?cid=92ac8297791c442aa3ad223eab515b17
3258,This Is Me,Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,https://p.scdn.co/mp3-preview/5cdd6814a04722a5693b6e10a74cdf7f499980dc?cid=92ac8297791c442aa3ad223eab515b17
3259,What They Say,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,https://p.scdn.co/mp3-preview/3f430a5ca6f06c7db9024b25413edc4b27cec382?cid=92ac8297791c442aa3ad223eab515b17
3260,BOYTROUBLE,Prince,5a2EaR3hamoenG9rDuVn8j,https://p.scdn.co/mp3-preview/f3019a424661ec595adf55205bd6222c8e0689a8?cid=92ac8297791c442aa3ad223eab515b17
3261,Pretty Baby,Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,https://p.scdn.co/mp3-preview/3bced3a66015e372bab64f905a02870e565db3cf?cid=92ac8297791c442aa3ad223eab515b17
3262,Alive in You,Stars Go Dim,4O5EDKGt6YC5IXkOArVqk3,https://p.scdn.co/mp3-preview/d63e483e8709da35ecc8e950ed92af778bc856c7?cid=92ac8297791c442aa3ad223eab515b17
3263,Intermission,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,https://p.scdn.co/mp3-preview/c08884e8451ad70fb96b3e9d53335f6553b38d25?cid=92ac8297791c442aa3ad223eab515b17
3264,Howlin??,Eric Burdon,3miNucraVWk4hdVsIxn7id,https://p.scdn.co/mp3-preview/9906be12f9a00042c519b4032b055ef992fbd3e6?cid=92ac8297791c442aa3ad223eab515b17
3265,It?ôs Only (feat. Zyra),ODESZA,21mKp7DqtSNHhCAU2ugvUw,https://p.scdn.co/mp3-preview/0b15e3025121ba819ad0b0a8f8d14072c9b66166?cid=92ac8297791c442aa3ad223eab515b17
3266,Through The Rain,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,https://p.scdn.co/mp3-preview/76b272001a3a0b76d96f7a3d946085e47b510dd7?cid=92ac8297791c442aa3ad223eab515b17
3267,Black Is the Colour of My True Loves Hair - Remastered,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,https://p.scdn.co/mp3-preview/f30917c768b1f4501fbb12f6efda0b6f73c3b6cf?cid=92ac8297791c442aa3ad223eab515b17
3268,This Train Dont Stop There Anymore,Elton John,3PhoLpVuITZKcymswpck5b,https://p.scdn.co/mp3-preview/ed8f08c2dfabfa6bb8e8c56d7cdfca5e8713f5eb?cid=92ac8297791c442aa3ad223eab515b17
3269,Petals,Bibio,0qzzGu8qpbXYpzgV52wOFT,https://p.scdn.co/mp3-preview/5e1ff5772c07c211284b82c5912ad7131d6b77fe?cid=92ac8297791c442aa3ad223eab515b17
3270,Hear You Me,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,https://p.scdn.co/mp3-preview/643123fddbce2dfca5e1c8ba75263f6f3a243244?cid=92ac8297791c442aa3ad223eab515b17
3271,And The Sea,Poolside,5szdY7KaSi7epwyffrbV8c,https://p.scdn.co/mp3-preview/0cb5eb7cddd66bb916749217a976ad3440fd406e?cid=92ac8297791c442aa3ad223eab515b17
3272,A Perfect Day Elise,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,https://p.scdn.co/mp3-preview/f9461f5eebdf932b7b6383c8a42372f48f923fbd?cid=92ac8297791c442aa3ad223eab515b17
3273,Liberation,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,https://p.scdn.co/mp3-preview/c45cac746738c542755ba3b1fb53eaf95a849876?cid=92ac8297791c442aa3ad223eab515b17
3274,Someones Love,Bright Eyes,5o206eFLx38glA2bb4zqIU,https://p.scdn.co/mp3-preview/f1df909131a96816913ea5e68b4d3dbacc18dc8b?cid=92ac8297791c442aa3ad223eab515b17
3275,Jungle (Feat. Gucci Mane),Young Thug,50co4Is1HCEo8bhOyUWKpn,https://p.scdn.co/mp3-preview/6f932bdb3e26ca4af9a95444d381a012600e18fd?cid=92ac8297791c442aa3ad223eab515b17
3276,Lets Get Down,Mark Morrison,6V3F8MZrOKdT9fU686ybE9,https://p.scdn.co/mp3-preview/a0ed21fffdeb247ca0270d8485b42a4183c7be67?cid=92ac8297791c442aa3ad223eab515b17
3277,Peach Blossom,Eels,3zunDAtRDg7kflREzWAhxl,https://p.scdn.co/mp3-preview/201775cd59cbf2dfc24ff22501aab52ef2f13d38?cid=92ac8297791c442aa3ad223eab515b17
3278,The One U Wanna C,Prince,5a2EaR3hamoenG9rDuVn8j,https://p.scdn.co/mp3-preview/1cad85477dce2350ba75a78fd049101e55e262dd?cid=92ac8297791c442aa3ad223eab515b17
3279,Overboard,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,https://p.scdn.co/mp3-preview/f31595c90c5b8b1d97c8bc92f56daa0b3c953b3c?cid=92ac8297791c442aa3ad223eab515b17
